datetime,site_no,00010_Maximum,00010_Maximum_cd,00010_Minimum,00010_Minimum_cd,00010_Mean,00010_Mean_cd,00060_Mean,00060_Mean_cd,00095_Maximum,00095_Maximum_cd,00095_Minimum,00095_Minimum_cd,00095_Mean,00095_Mean_cd,00300_Maximum,00300_Maximum_cd,00300_Minimum,00300_Minimum_cd,00300_Mean,00300_Mean_cd,00400_Maximum,00400_Maximum_cd,00400_Minimum,00400_Minimum_cd,00400_Median,00400_Median_cd,63680_Maximum,63680_Maximum_cd,63680_Minimum,63680_Minimum_cd,63680_Median,63680_Median_cd
2010-04-02 00:00:00+00:00,14211010,7.3,A,6.1,A,6.6,A,6040.0,A,43.0,A,41.0,A,42.0,A,12.3,A,12.0,A,12.1,A,7.5,A,7.4,A,7.4,A,11.0,A,4.8,A,6.8,A
2010-04-03 00:00:00+00:00,14211010,7.3,A,6.1,A,6.6,A,5900.0,A,44.0,A,42.0,A,43.0,A,12.5,A,12.0,A,12.2,A,7.6,A,7.4,A,7.4,A,7.7,A,3.8,A,4.8,A
2010-04-04 00:00:00+00:00,14211010,6.8,A,5.8,A,6.2,A,5240.0,A,44.0,A,43.0,A,44.0,A,12.4,A,11.9,A,12.2,A,7.5,A,7.4,A,7.5,A,6.9,A,3.4,A,5.6,A
2010-04-05 00:00:00+00:00,14211010,6.8,A,5.6,A,6.1,A,4770.0,A,45.0,A,44.0,A,44.0,A,12.6,A,12.1,A,12.3,A,7.6,A,7.4,A,7.4,A,6.3,A,4.3,A,4.9,A
2010-04-06 00:00:00+00:00,14211010,7.3,A,6.0,A,6.4,A,4380.0,A,46.0,A,45.0,A,45.0,A,12.7,A,12.2,A,12.3,A,7.6,A,7.4,A,7.4,A,6.4,A,3.8,A,4.4,A
2010-04-07 00:00:00+00:00,14211010,7.6,A,6.4,A,6.9,A,4160.0,A,46.0,A,46.0,A,46.0,A,12.7,A,12.2,A,12.3,A,7.8,A,7.4,A,7.5,A,4.6,A,3.0,A,3.5,A
2010-04-08 00:00:00+00:00,14211010,7.8,A,6.6,A,7.0,A,4510.0,A,47.0,A,46.0,A,46.0,A,12.6,A,11.9,A,12.2,A,7.8,A,7.5,A,7.6,A,5.7,A,3.5,A,4.2,A
2010-04-09 00:00:00+00:00,14211010,7.9,A,6.2,A,6.8,A,4250.0,A,47.0,A,46.0,A,46.0,A,12.7,A,12.2,A,12.4,A,7.8,A,7.5,A,7.6,A,4.7,A,2.3,A,3.3,A
2010-04-10 00:00:00+00:00,14211010,8.5,A,6.0,A,7.1,A,3930.0,A,47.0,A,46.0,A,46.0,A,12.6,A,12.0,A,12.2,A,7.8,A,7.5,A,7.6,A,3.1,A,2.2,A,2.6,A
2010-04-11 00:00:00+00:00,14211010,9.0,A,6.9,A,7.8,A,3640.0,A,47.0,A,46.0,A,46.0,A,12.5,A,11.8,A,12.1,A,7.9,A,7.5,A,7.7,A,3.0,A,1.9,A,2.4,A
2010-04-12 00:00:00+00:00,14211010,9.6,A,7.2,A,8.2,A,3630.0,A,49.0,A,46.0,A,47.0,A,12.4,A,11.7,A,12.0,A,7.9,A,7.5,A,7.7,A,2.9,A,1.5,A,2.0,A
2010-04-13 00:00:00+00:00,14211010,9.0,A,7.4,A,8.0,A,3780.0,A,49.0,A,47.0,A,47.0,A,12.4,A,11.7,A,12.0,A,7.9,A,7.5,A,7.6,A,2.2,A,1.1,A,1.5,A
2010-04-14 00:00:00+00:00,14211010,9.6,A,7.0,A,8.0,A,3920.0,A,47.0,A,46.0,A,47.0,A,12.6,A,11.8,A,12.1,A,8.0,A,7.5,A,7.6,A,4.8,A,1.0,A,1.4,A
2010-04-15 00:00:00+00:00,14211010,10.3,A,8.0,A,8.8,A,4270.0,A,,,,,,,12.5,A,11.5,A,11.9,A,8.0,A,7.5,A,7.6,A,2.4,A,1.3,A,1.6,A
2010-04-16 00:00:00+00:00,14211010,10.2,A,7.9,A,8.8,A,4290.0,A,46.0,A,45.0,A,45.0,A,12.5,A,11.6,A,12.0,A,8.1,A,7.5,A,7.7,A,9.4,A,1.2,A,1.5,A
2010-04-17 00:00:00+00:00,14211010,9.9,A,8.3,A,9.0,A,4380.0,A,45.0,A,43.0,A,44.0,A,12.5,A,11.5,A,11.9,A,8.1,A,7.5,A,7.7,A,2.5,A,1.2,A,1.6,A
2010-04-18 00:00:00+00:00,14211010,10.5,A,8.3,A,9.3,A,4310.0,A,45.0,A,43.0,A,44.0,A,12.4,A,11.5,A,11.9,A,8.1,A,7.5,A,7.7,A,2.0,A,0.8,A,1.4,A
2010-04-19 00:00:00+00:00,14211010,9.4,A,8.5,A,8.9,A,4330.0,A,46.0,A,42.0,A,43.0,A,12.4,A,11.3,A,11.9,A,8.1,A,7.5,A,7.7,A,1.7,A,0.8,A,1.2,A
2010-04-20 00:00:00+00:00,14211010,8.9,A,8.5,A,8.7,A,4400.0,A,44.0,A,42.0,A,42.0,A,12.1,A,11.3,A,11.6,A,7.8,A,7.5,A,7.6,A,2.5,A,0.6,A,1.0,A
2010-04-21 00:00:00+00:00,14211010,9.4,A,8.3,A,8.6,A,5080.0,A,42.0,A,40.0,A,41.0,A,12.4,A,11.3,A,11.8,A,8.0,A,7.5,A,7.6,A,2.3,A,0.8,A,1.4,A
2010-04-22 00:00:00+00:00,14211010,8.8,A,7.9,A,8.3,A,4510.0,A,40.0,A,40.0,A,40.0,A,12.7,A,11.6,A,12.0,A,8.0,A,7.5,A,7.6,A,2.3,A,1.0,A,1.5,A
2010-04-23 00:00:00+00:00,14211010,9.4,A,7.2,A,8.2,A,4030.0,A,42.0,A,40.0,A,40.0,A,12.8,A,11.8,A,12.2,A,8.1,A,7.4,A,7.6,A,2.4,A,0.9,A,1.3,A
2010-04-24 00:00:00+00:00,14211010,9.4,A,7.9,A,8.6,A,3860.0,A,40.0,A,40.0,A,40.0,A,12.7,A,11.6,A,12.1,A,8.2,A,7.5,A,7.8,A,1.6,A,0.8,A,1.1,A
2010-04-25 00:00:00+00:00,14211010,10.6,A,7.7,A,9.0,A,3590.0,A,42.0,A,40.0,A,41.0,A,12.8,A,11.6,A,12.1,A,8.3,A,7.5,A,7.8,A,1.4,A,0.7,A,0.9,A
2010-04-26 00:00:00+00:00,14211010,9.9,A,8.5,A,8.9,A,3390.0,A,42.0,A,41.0,A,42.0,A,12.4,A,11.2,A,11.8,A,8.0,A,7.5,A,7.7,A,2.0,A,0.4,A,0.9,A
2010-04-27 00:00:00+00:00,14211010,9.8,A,8.5,A,9.1,A,3750.0,A,43.0,A,41.0,A,42.0,A,12.2,A,11.1,A,11.7,A,8.2,A,7.5,A,7.7,A,1.9,A,0.6,A,1.2,A
2010-04-28 00:00:00+00:00,14211010,9.7,A,8.3,A,8.8,A,4290.0,A,46.0,A,42.0,A,44.0,A,12.5,A,11.2,A,11.7,A,8.2,A,7.5,A,7.6,A,2.2,A,0.8,A,1.2,A
2010-04-29 00:00:00+00:00,14211010,9.5,A,8.2,A,8.6,A,4390.0,A,46.0,A,41.0,A,43.0,A,12.6,A,11.3,A,11.9,A,8.1,A,7.5,A,7.7,A,5.1,A,1.5,A,2.1,A
2010-04-30 00:00:00+00:00,14211010,9.0,A,7.8,A,8.3,A,4750.0,A,44.0,A,40.0,A,42.0,A,12.8,A,11.6,A,12.0,A,8.1,A,7.5,A,7.6,A,3.3,A,1.4,A,2.1,A
2010-05-01 00:00:00+00:00,14211010,8.9,A,7.8,A,8.3,A,4610.0,A,42.0,A,40.0,A,40.0,A,12.8,A,11.6,A,12.2,A,8.2,A,7.5,A,7.7,A,2.9,A,1.4,A,1.9,A
2010-05-02 00:00:00+00:00,14211010,9.6,A,7.8,A,8.5,A,4570.0,A,41.0,A,40.0,A,41.0,A,13.0,A,11.6,A,12.2,A,8.4,A,7.5,A,7.7,A,11.0,A,1.2,A,1.6,A
2010-05-03 00:00:00+00:00,14211010,9.6,A,8.3,A,8.8,A,5010.0,A,41.0,A,40.0,A,40.0,A,12.8,A,11.3,A,12.0,A,8.3,A,7.5,A,7.7,A,3.1,A,1.1,A,1.6,A
2010-05-04 00:00:00+00:00,14211010,9.0,A,7.7,A,8.3,A,6090.0,A,42.0,A,39.0,A,40.0,A,12.9,A,11.7,A,12.2,A,8.2,A,7.5,A,7.6,A,2.8,A,1.4,A,1.8,A
2010-05-05 00:00:00+00:00,14211010,8.4,A,7.4,A,7.9,A,5370.0,A,40.0,A,37.0,A,39.0,A,13.1,A,11.5,A,12.2,A,8.1,A,7.5,A,7.6,A,5.5,A,1.8,A,2.5,A
2010-05-06 00:00:00+00:00,14211010,9.0,A,7.0,A,7.7,A,4990.0,A,39.0,A,38.0,A,38.0,A,13.3,A,12.0,A,12.6,A,8.4,A,7.5,A,7.8,A,2.9,A,1.4,A,1.9,A
2010-05-07 00:00:00+00:00,14211010,9.4,A,6.9,A,8.1,A,4550.0,A,39.0,A,38.0,A,39.0,A,13.3,A,11.9,A,12.5,A,8.6,A,7.6,A,7.8,A,2.7,A,1.3,A,1.6,A
2010-05-08 00:00:00+00:00,14211010,10.9,A,7.6,A,9.0,A,4160.0,A,41.0,A,39.0,A,40.0,A,13.1,A,11.6,A,12.3,A,8.7,A,7.6,A,7.9,A,2.3,A,1.2,A,1.5,A
2010-05-09 00:00:00+00:00,14211010,11.3,A,7.9,A,9.4,A,3820.0,A,42.0,A,40.0,A,41.0,A,13.1,A,11.5,A,12.1,A,8.8,A,7.6,A,7.9,A,3.1,A,1.0,A,1.2,A
2010-05-10 00:00:00+00:00,14211010,10.2,A,8.8,A,9.4,A,3790.0,A,43.0,A,41.0,A,42.0,A,12.9,A,11.2,A,11.9,A,8.7,A,7.6,A,8.0,A,1.9,A,0.6,A,1.0,A
2010-05-11 00:00:00+00:00,14211010,9.4,A,8.7,A,9.0,A,3810.0,A,43.0,A,42.0,A,42.0,A,12.9,A,11.3,A,12.0,A,8.6,A,7.6,A,7.9,A,2.1,A,0.5,A,1.1,A
2010-05-12 00:00:00+00:00,14211010,11.6,A,8.6,A,9.7,A,3620.0,A,43.0,A,42.0,A,43.0,A,13.1,A,11.3,A,12.0,A,9.0,A,7.6,A,7.8,A,2.8,A,0.9,A,1.4,A
2010-05-13 00:00:00+00:00,14211010,12.3,A,8.6,A,10.2,A,3460.0,A,43.0,A,42.0,A,43.0,A,12.8,A,11.2,A,11.8,A,8.8,A,7.6,A,7.9,A,2.5,A,0.8,A,1.2,A
2010-05-14 00:00:00+00:00,14211010,12.9,A,8.9,A,10.6,A,3330.0,A,44.0,A,43.0,A,44.0,A,12.6,A,10.9,A,11.5,A,8.8,A,7.3,A,7.6,A,1.8,A,0.8,A,1.1,A
2010-05-15 00:00:00+00:00,14211010,13.1,A,9.7,A,11.3,A,3330.0,A,44.0,A,43.0,A,44.0,A,12.5,A,10.7,A,11.5,A,8.8,A,7.3,A,7.8,A,1.4,A,0.8,A,1.1,A
2010-05-16 00:00:00+00:00,14211010,12.6,A,10.5,A,11.5,A,3370.0,A,44.0,A,43.0,A,44.0,A,12.2,A,10.4,A,11.3,A,8.8,A,7.3,A,7.8,A,1.8,A,0.6,A,0.9,A
2010-05-17 00:00:00+00:00,14211010,14.2,A,10.8,A,12.3,A,3440.0,A,45.0,A,43.0,A,44.0,A,12.0,A,10.2,A,11.0,A,8.7,A,7.3,A,7.7,A,4.9,A,0.5,A,0.7,A
2010-05-18 00:00:00+00:00,14211010,12.8,A,11.6,A,12.1,A,3950.0,A,44.0,A,42.0,A,43.0,A,11.8,A,10.0,A,10.9,A,8.6,A,7.3,A,7.6,A,1.6,A,0.3,A,0.8,A
2010-05-19 00:00:00+00:00,14211010,12.2,A,11.1,A,11.5,A,3890.0,A,43.0,A,41.0,A,42.0,A,11.7,A,10.2,A,10.9,A,8.2,A,7.3,A,7.6,A,2.2,A,0.5,A,1.0,A
2010-05-20 00:00:00+00:00,14211010,11.5,A,10.3,A,10.7,A,4330.0,A,43.0,A,40.0,A,41.0,A,12.0,A,10.5,A,11.1,A,8.1,A,7.3,A,7.5,A,3.1,A,1.0,A,1.5,A
2010-05-21 00:00:00+00:00,14211010,10.4,A,9.5,A,9.8,A,4110.0,A,42.0,A,41.0,A,41.0,A,12.4,A,10.8,A,11.4,A,8.2,A,7.3,A,7.5,A,3.2,A,1.3,A,1.9,A
2010-05-22 00:00:00+00:00,14211010,10.2,A,8.9,A,9.4,A,4560.0,A,43.0,A,42.0,A,43.0,A,12.3,A,10.9,A,11.4,A,7.9,A,7.3,A,7.5,A,9.0,A,2.9,A,6.0,A
2010-05-23 00:00:00+00:00,14211010,10.2,A,8.7,A,9.4,A,4420.0,A,44.0,A,42.0,A,43.0,A,12.5,A,11.1,A,11.7,A,8.1,A,7.3,A,7.5,A,6.6,A,2.2,A,3.8,A
2010-05-24 00:00:00+00:00,14211010,10.2,A,8.7,A,9.4,A,4040.0,A,43.0,A,42.0,A,42.0,A,12.7,A,11.0,A,11.8,A,8.4,A,7.3,A,7.6,A,3.2,A,1.7,A,2.3,A
2010-05-25 00:00:00+00:00,14211010,10.4,A,8.9,A,9.4,A,3760.0,A,44.0,A,42.0,A,42.0,A,12.2,A,10.9,A,11.3,A,8.0,A,7.3,A,7.4,A,15.0,A,1.3,A,2.0,A
2010-05-26 00:00:00+00:00,14211010,10.8,A,9.1,A,9.8,A,3780.0,A,44.0,A,42.0,A,43.0,A,12.4,A,10.8,A,11.5,A,8.2,A,7.3,A,7.5,A,5.9,A,2.5,A,3.2,A
2010-05-27 00:00:00+00:00,14211010,11.2,A,9.1,A,10.1,A,3670.0,A,46.0,A,42.0,A,44.0,A,12.6,A,10.8,A,11.4,A,8.4,A,7.3,A,7.5,A,4.8,A,1.5,A,2.2,A
2010-05-28 00:00:00+00:00,14211010,10.5,A,9.6,A,10.0,A,3590.0,A,45.0,A,43.0,A,45.0,A,12.5,A,10.6,A,11.4,A,8.2,A,7.3,A,7.5,A,9.5,A,1.5,A,2.9,A
2010-05-29 00:00:00+00:00,14211010,10.9,A,9.5,A,10.0,A,4340.0,A,45.0,A,43.0,A,44.0,A,12.6,A,10.7,A,11.6,A,8.3,A,7.3,A,7.5,A,3.9,A,2.0,A,3.0,A
2010-05-30 00:00:00+00:00,14211010,11.5,A,9.7,A,10.4,A,4260.0,A,44.0,A,42.0,A,43.0,A,12.6,A,10.7,A,11.5,A,8.4,A,7.3,A,7.6,A,2.8,A,1.5,A,1.9,A
2010-05-31 00:00:00+00:00,14211010,11.2,A,10.1,A,10.6,A,4220.0,A,44.0,A,42.0,A,43.0,A,12.3,A,10.5,A,11.4,A,8.1,A,7.2,A,7.5,A,4.2,A,1.6,A,2.3,A
2010-06-01 00:00:00+00:00,14211010,11.2,A,9.9,A,10.5,A,4110.0,A,44.0,A,42.0,A,43.0,A,12.4,A,10.5,A,11.4,A,8.3,A,7.3,A,7.6,A,3.7,A,1.4,A,2.1,A
2010-06-02 00:00:00+00:00,14211010,11.1,A,10.2,A,10.6,A,7240.0,A,44.0,A,41.0,A,43.0,A,11.2,A,10.5,A,10.8,A,7.6,A,7.3,A,7.4,A,23.0,A,1.9,A,4.2,A
2010-06-03 00:00:00+00:00,14211010,10.5,A,9.6,A,10.0,A,13400.0,A,41.0,A,36.0,A,39.0,A,11.7,A,11.2,A,11.5,A,7.4,A,7.3,A,7.4,A,23.0,A,12.0,A,15.0,A
2010-06-04 00:00:00+00:00,14211010,9.9,A,9.3,A,9.5,A,13200.0,A,37.0,A,36.0,A,36.0,A,11.8,A,11.4,A,11.6,A,7.4,A,7.3,A,7.3,A,20.0,A,12.0,A,15.0,A
2010-06-05 00:00:00+00:00,14211010,11.4,A,8.8,A,9.9,A,12100.0,A,37.0,A,36.0,A,36.0,A,12.0,A,11.4,A,11.8,A,7.4,A,7.3,A,7.3,A,12.0,A,9.3,A,10.0,A
2010-06-06 00:00:00+00:00,14211010,10.8,A,9.5,A,10.1,A,8790.0,A,38.0,A,36.0,A,37.0,A,11.6,A,11.1,A,11.4,A,7.4,A,7.2,A,7.3,A,10.0,A,6.1,A,7.1,A
2010-06-07 00:00:00+00:00,14211010,11.9,A,10.2,A,10.9,A,8780.0,A,39.0,A,38.0,A,38.0,A,11.7,A,11.1,A,11.4,A,7.5,A,7.3,A,7.4,A,8.0,A,4.5,A,5.6,A
2010-06-08 00:00:00+00:00,14211010,11.8,A,9.9,A,10.7,A,7370.0,A,39.0,A,38.0,A,39.0,A,11.6,A,10.9,A,11.2,A,7.5,A,7.3,A,7.3,A,5.7,A,3.0,A,4.3,A
2010-06-09 00:00:00+00:00,14211010,11.8,A,10.5,A,11.0,A,6370.0,A,40.0,A,39.0,A,40.0,A,11.4,A,10.7,A,11.0,A,7.6,A,7.3,A,7.4,A,4.5,A,2.8,A,3.4,A
2010-06-10 00:00:00+00:00,14211010,11.1,A,10.4,A,10.7,A,7030.0,A,41.0,A,40.0,A,40.0,A,11.6,A,10.8,A,11.2,A,7.6,A,7.3,A,7.4,A,5.9,A,2.9,A,3.8,A
2010-06-11 00:00:00+00:00,14211010,10.7,A,9.8,A,10.3,A,7550.0,A,41.0,A,39.0,A,40.0,A,11.9,A,11.1,A,11.5,A,7.6,A,7.3,A,7.4,A,6.7,A,3.1,A,4.7,A
2010-06-12 00:00:00+00:00,14211010,12.7,A,9.4,A,10.7,A,6340.0,A,40.0,A,39.0,A,39.0,A,11.9,A,11.0,A,11.4,A,7.7,A,7.2,A,7.4,A,4.1,A,2.4,A,3.2,A
2010-06-13 00:00:00+00:00,14211010,13.4,A,10.3,A,11.6,A,5290.0,A,40.0,A,40.0,A,40.0,A,11.8,A,10.7,A,11.2,A,7.8,A,7.2,A,7.4,A,3.1,A,1.9,A,2.5,A
2010-06-14 00:00:00+00:00,14211010,11.9,A,10.4,A,11.1,A,4620.0,A,42.0,A,40.0,A,41.0,A,11.7,A,10.7,A,11.2,A,7.8,A,7.2,A,7.4,A,2.8,A,1.6,A,2.1,A
2010-06-15 00:00:00+00:00,14211010,12.1,A,10.9,A,11.4,A,4050.0,A,44.0,A,42.0,A,42.0,A,11.4,A,10.5,A,11.0,A,7.8,A,7.2,A,7.4,A,2.7,A,1.5,A,1.9,A
2010-06-16 00:00:00+00:00,14211010,11.5,A,10.9,A,11.0,A,3980.0,A,44.0,A,43.0,A,44.0,A,11.5,A,10.5,A,10.9,A,7.7,A,7.3,A,7.4,A,3.6,A,1.8,A,2.1,A
2010-06-17 00:00:00+00:00,14211010,11.6,A,10.5,A,10.9,A,3850.0,A,45.0,A,44.0,A,44.0,A,11.9,A,10.7,A,11.2,A,8.0,A,7.3,A,7.5,A,2.8,A,1.3,A,1.7,A
2010-06-18 00:00:00+00:00,14211010,12.6,A,9.8,A,11.0,A,3480.0,A,45.0,A,44.0,A,45.0,A,12.0,A,10.8,A,11.2,A,8.1,A,7.3,A,7.5,A,2.1,A,1.2,A,1.5,A
2010-06-19 00:00:00+00:00,14211010,12.0,A,10.6,A,11.2,A,3360.0,A,46.0,A,44.0,A,45.0,A,12.1,A,10.5,A,11.2,A,8.2,A,7.3,A,7.5,A,3.5,A,1.2,A,1.5,A
2010-06-20 00:00:00+00:00,14211010,11.7,A,10.6,A,10.9,A,3180.0,A,46.0,A,45.0,A,46.0,A,11.8,A,10.6,A,11.1,A,7.9,A,7.3,A,7.5,A,2.3,A,1.2,A,1.4,A
2010-06-21 00:00:00+00:00,14211010,12.6,A,10.5,A,11.4,A,3080.0,A,47.0,A,45.0,A,46.0,A,12.2,A,10.7,A,11.3,A,8.4,A,7.3,A,7.7,A,2.1,A,0.9,A,1.4,A
2010-06-22 00:00:00+00:00,14211010,14.4,A,10.9,A,12.2,A,2910.0,A,48.0,A,46.0,A,47.0,A,12.0,A,10.4,A,11.0,A,8.7,A,7.3,A,7.5,A,3.3,A,1.1,A,1.6,A
2010-06-23 00:00:00+00:00,14211010,15.4,A,11.4,A,13.1,A,2700.0,A,48.0,A,46.0,A,47.0,A,12.0,A,10.3,A,11.0,A,8.7,A,7.3,A,7.7,A,2.0,A,1.2,A,1.3,A
2010-06-24 00:00:00+00:00,14211010,16.5,A,11.6,A,13.7,A,2540.0,A,48.0,A,47.0,A,48.0,A,12.0,A,9.9,A,10.9,A,8.8,A,7.3,A,7.5,A,2.0,A,1.0,A,1.3,A
2010-06-25 00:00:00+00:00,14211010,15.4,A,12.6,A,14.0,A,2390.0,A,49.0,A,47.0,A,48.0,A,11.9,A,9.6,A,10.6,A,8.9,A,7.3,A,7.7,A,2.0,A,1.0,A,1.2,A
2010-06-26 00:00:00+00:00,14211010,17.2,A,12.5,A,14.7,A,2280.0,A,52.0,A,49.0,A,49.0,A,12.1,A,9.6,A,10.8,A,9.0,A,7.3,A,8.0,A,1.8,A,0.8,A,1.1,A
2010-06-27 00:00:00+00:00,14211010,18.4,A,13.3,A,15.8,A,2160.0,A,51.0,A,50.0,A,50.0,A,12.0,A,9.2,A,10.5,A,8.9,A,7.3,A,7.8,A,1.6,A,0.7,A,1.0,A
2010-06-28 00:00:00+00:00,14211010,18.0,A,14.1,A,16.4,A,2060.0,A,53.0,A,51.0,A,52.0,A,11.9,A,8.7,A,10.2,A,8.9,A,7.3,A,7.8,A,1.5,A,0.7,A,0.9,A
2010-06-29 00:00:00+00:00,14211010,17.5,A,14.3,A,15.9,A,1960.0,A,54.0,A,51.0,A,52.0,A,11.8,A,8.5,A,10.3,A,9.1,A,7.3,A,8.0,A,2.1,A,0.6,A,0.9,A
2010-06-30 00:00:00+00:00,14211010,18.0,A,14.0,A,16.0,A,1890.0,A,54.0,A,51.0,A,52.0,A,12.1,A,8.7,A,10.4,A,9.0,A,7.3,A,8.1,A,1.6,A,0.5,A,0.8,A
2010-07-01 00:00:00+00:00,14211010,17.5,A,14.1,A,15.6,A,1810.0,A,55.0,A,52.0,A,53.0,A,11.7,A,8.2,A,10.1,A,8.8,A,7.3,A,7.9,A,1.7,A,0.4,A,0.8,A
2010-07-02 00:00:00+00:00,14211010,16.0,A,14.2,A,15.2,A,1890.0,A,55.0,A,53.0,A,54.0,A,11.5,A,8.6,A,9.9,A,8.6,A,7.3,A,7.7,A,1.6,A,0.5,A,0.8,A
2010-07-03 00:00:00+00:00,14211010,16.8,A,14.0,A,15.3,A,1910.0,A,55.0,A,53.0,A,54.0,A,11.6,A,8.5,A,10.1,A,8.7,A,7.3,A,7.7,A,1.8,A,0.4,A,0.7,A
2010-07-04 00:00:00+00:00,14211010,16.6,A,13.6,A,15.0,A,1760.0,A,56.0,A,53.0,A,55.0,A,11.5,A,8.5,A,10.1,A,8.5,A,7.3,A,7.7,A,1.6,A,0.4,A,0.7,A
2010-07-05 00:00:00+00:00,14211010,15.4,A,13.6,A,14.5,A,1690.0,A,57.0,A,54.0,A,55.0,A,11.5,A,8.0,A,10.1,A,8.5,A,7.3,A,7.6,A,2.1,A,0.2,A,0.6,A
2010-07-06 00:00:00+00:00,14211010,18.3,A,13.1,A,15.5,A,1600.0,A,57.0,A,54.0,A,55.0,A,11.5,A,8.9,A,10.2,A,8.6,A,7.3,A,7.7,A,1.3,A,0.6,A,0.8,A
2010-07-07 00:00:00+00:00,14211010,19.4,A,14.2,A,16.9,A,1540.0,A,58.0,A,55.0,A,56.0,A,11.5,A,8.6,A,9.8,A,8.6,A,7.3,A,7.6,A,5.2,A,0.5,A,1.1,A
2010-07-08 00:00:00+00:00,14211010,19.9,A,15.2,A,17.7,A,1480.0,A,58.0,A,56.0,A,56.0,A,10.9,A,8.4,A,9.6,A,8.4,A,7.3,A,7.6,A,2.6,A,0.6,A,1.1,A
2010-07-09 00:00:00+00:00,14211010,20.3,A,15.9,A,18.3,A,1450.0,A,59.0,A,56.0,A,57.0,A,10.6,A,8.2,A,9.4,A,8.4,A,7.3,A,7.5,A,2.2,A,0.5,A,0.9,A
2010-07-10 00:00:00+00:00,14211010,20.5,A,16.2,A,18.6,A,1400.0,A,58.0,A,56.0,A,57.0,A,10.7,A,8.1,A,9.4,A,8.2,A,7.3,A,7.6,A,2.7,A,0.4,A,0.9,A
2010-07-11 00:00:00+00:00,14211010,20.6,A,16.7,A,18.9,A,1380.0,A,59.0,A,56.0,A,57.0,A,10.5,A,8.2,A,9.3,A,8.3,A,7.3,A,7.6,A,1.9,A,0.8,A,1.1,A
2010-07-12 00:00:00+00:00,14211010,20.4,A,16.3,A,17.7,A,1350.0,A,59.0,A,57.0,A,58.0,A,10.4,A,7.5,A,9.2,A,8.0,A,7.3,A,7.6,A,7.6,A,0.3,A,0.9,A
2010-07-13 00:00:00+00:00,14211010,18.0,A,15.4,A,16.7,A,1320.0,A,61.0,A,58.0,A,59.0,A,10.6,A,8.7,A,9.6,A,8.1,A,7.3,A,7.6,A,1.4,A,0.4,A,0.6,A
2010-07-14 00:00:00+00:00,14211010,20.1,A,15.4,A,17.6,A,1290.0,A,62.0,A,58.0,A,59.0,A,10.4,A,8.4,A,9.5,A,8.0,A,7.4,A,7.6,A,2.2,A,0.4,A,0.7,A
2010-07-15 00:00:00+00:00,14211010,20.8,A,16.8,A,19.0,A,1250.0,A,60.0,A,59.0,A,60.0,A,10.2,A,8.2,A,9.2,A,8.1,A,7.3,A,7.6,A,2.4,A,0.4,A,0.8,A
2010-07-16 00:00:00+00:00,14211010,20.8,A,16.9,A,18.9,A,1230.0,A,62.0,A,60.0,A,60.0,A,10.3,A,8.0,A,9.1,A,8.1,A,7.3,A,7.6,A,1.2,A,0.3,A,0.7,A
2010-07-17 00:00:00+00:00,14211010,20.0,A,16.4,A,18.3,A,1210.0,A,60.0,A,60.0,A,60.0,A,10.4,A,7.8,A,9.2,A,8.2,A,7.3,A,7.6,A,2.3,A,0.5,A,0.9,A
2010-07-18 00:00:00+00:00,14211010,19.4,A,16.6,A,18.1,A,1190.0,A,62.0,A,60.0,A,60.0,A,10.4,A,7.9,A,9.3,A,8.1,A,7.4,A,7.6,A,1.6,A,0.4,A,0.8,A
2010-07-19 00:00:00+00:00,14211010,19.1,A,16.3,A,17.8,A,1170.0,A,61.0,A,60.0,A,60.0,A,10.3,A,8.5,A,9.3,A,8.1,A,7.4,A,7.6,A,3.6,A,0.4,A,0.7,A
2010-07-20 00:00:00+00:00,14211010,19.1,A,16.1,A,17.3,A,1200.0,A,63.0,A,60.0,A,60.0,A,10.3,A,8.4,A,9.3,A,8.0,A,7.4,A,7.6,A,2.0,A,0.3,A,0.7,A
2010-07-21 00:00:00+00:00,14211010,19.0,A,15.8,A,17.2,A,1180.0,A,63.0,A,60.0,A,61.0,A,10.3,A,8.8,A,9.4,A,8.1,A,7.4,A,7.6,A,2.7,A,0.4,A,0.7,A
2010-07-22 00:00:00+00:00,14211010,19.6,A,16.6,A,18.3,A,1150.0,A,63.0,A,61.0,A,62.0,A,10.2,A,8.3,A,9.3,A,8.2,A,7.4,A,7.6,A,1.8,A,0.5,A,1.0,A
2010-07-23 00:00:00+00:00,14211010,20.2,A,16.5,A,18.5,A,1130.0,A,64.0,A,61.0,A,62.0,A,10.1,A,8.2,A,9.1,A,8.1,A,7.4,A,7.6,A,5.2,A,0.8,A,2.6,A
2010-07-24 00:00:00+00:00,14211010,21.2,A,17.4,A,19.4,A,1080.0,A,64.0,A,61.0,A,62.0,A,9.9,A,8.0,A,8.9,A,8.1,A,7.4,A,7.6,A,3.3,A,0.6,A,1.6,A
2010-07-25 00:00:00+00:00,14211010,21.5,A,18.0,A,20.0,A,1060.0,A,64.0,A,62.0,A,62.0,A,9.9,A,7.8,A,8.7,A,8.0,A,7.4,A,7.6,A,5.6,A,0.7,A,2.7,A
2010-07-26 00:00:00+00:00,14211010,21.6,A,17.8,A,20.0,A,1120.0,A,64.0,A,62.0,A,62.0,A,9.9,A,7.8,A,8.8,A,8.2,A,7.4,A,7.6,A,7.2,A,0.4,A,1.3,A
